2021-01-01 Oregon  Implicit regional price deflator 10/,119.127
2021-01-01 Oregon  Per capita disposable personal income 7/,53449
2021-01-01 Oregon  Per capita personal consumption expenditures (PCE) 8/,47649
2021-01-01 Oregon  Per capita personal income 6/,61646
2021-01-01 Oregon  Personal consumption expenditures ,202810.3
2021-01-01 Oregon  Personal income ,262382.4
2021-01-01 Oregon  Real GDP (millions of chained 2017 dollars) 1/,250099.4
2021-01-01 Oregon  Real PCE (millions of constant (2012) dollars) 3/,170303.4
2021-01-01 Oregon  Real per capita PCE 5/,40108
2021-01-01 Oregon  Real per capita personal income 4/,51862
2021-01-01 Oregon  Real personal income (millions of constant (2012) dollars) 2/,220212.2
2021-01-01 Oregon  Regional price parities (RPPs) 9/,103.032
2021-01-01 Oregon  Total employment (number of jobs) ,2559698
2021-01-01 Pennsylvania  Disposable personal income ,732429.5
2021-01-01 Pennsylvania  Gross domestic product (GDP) ,844391.6
2021-01-01 Pennsylvania  Implicit regional price deflator 10/,111.424
2021-01-01 Pennsylvania  Per capita disposable personal income 7/,56289
2021-01-01 Pennsylvania  Per capita personal consumption expenditures (PCE) 8/,48874
2021-01-01 Pennsylvania  Per capita personal income 6/,64042
2021-01-01 Pennsylvania  Personal consumption expenditures ,635949.1
2021-01-01 Pennsylvania  Personal income ,833322
2021-01-01 Pennsylvania  Real GDP (millions of chained 2017 dollars) 1/,764601.6
2021-01-01 Pennsylvania  Real PCE (millions of constant (2012) dollars) 3/,570569.7
2021-01-01 Pennsylvania  Real per capita PCE 5/,44012
2021-01-01 Pennsylvania  Real per capita personal income 4/,57861
2021-01-01 Pennsylvania  Real personal income (millions of constant (2012) dollars) 2/,750118.9
2021-01-01 Pennsylvania  Regional price parities (RPPs) 9/,96.371
2021-01-01 Pennsylvania  Total employment (number of jobs) ,7650343
2021-01-01 Rhode Island  Disposable personal income ,61341.2
2021-01-01 Rhode Island  Gross domestic product (GDP) ,67236.7
2021-01-01 Rhode Island  Implicit regional price deflator 10/,118.029
2021-01-01 Rhode Island  Per capita disposable personal income 7/,55918
2021-01-01 Rhode Island  Per capita personal consumption expenditures (PCE) 8/,48711
2021-01-01 Rhode Island  Per capita personal income 6/,63663
2021-01-01 Rhode Island  Personal consumption expenditures ,53435
2021-01-01 Rhode Island  Personal income ,69837.3
2021-01-01 Rhode Island  Real GDP (millions of chained 2017 dollars) 1/,60777.3
2021-01-01 Rhode Island  Real PCE (millions of constant (2012) dollars) 3/,43543.6
2021-01-01 Rhode Island  Real per capita PCE 5/,39744
2021-01-01 Rhode Island  Real per capita personal income 4/,54707
2021-01-01 Rhode Island  Real personal income (millions of constant (2012) dollars) 2/,59937.3
2021-01-01 Rhode Island  Regional price parities (RPPs) 9/,102.083
2021-01-01 Rhode Island  Total employment (number of jobs) ,640257
2021-01-01 South Carolina  Disposable personal income ,244758.9
2021-01-01 South Carolina  Gross domestic product (GDP) ,271494.5
2021-01-01 South Carolina  Implicit regional price deflator 10/,108.329
2021-01-01 South Carolina  Per capita disposable personal income 7/,47130
2021-01-01 South Carolina  Per capita personal consumption expenditures (PCE) 8/,42930
2021-01-01 South Carolina  Per capita personal income 6/,52828
2021-01-01 South Carolina  Personal consumption expenditures ,222946.9
2021-01-01 South Carolina  Personal income ,274347.8
2021-01-01 South Carolina  Real GDP (millions of chained 2017 dollars) 1/,244854
2021-01-01 South Carolina  Real PCE (millions of constant (2012) dollars) 3/,207502.5
2021-01-01 South Carolina  Real per capita PCE 5/,39976
2021-01-01 South Carolina  Real per capita personal income 4/,48578
2021-01-01 South Carolina  Real personal income (millions of constant (2012) dollars) 2/,252155
2021-01-01 South Carolina  Regional price parities (RPPs) 9/,93.693
2021-01-01 South Carolina  Total employment (number of jobs) ,2938337
2021-01-01 South Dakota  Disposable personal income ,53531
2021-01-01 South Dakota  Gross domestic product (GDP) ,62607.1
2021-01-01 South Dakota  Implicit regional price deflator 10/,104.229
2021-01-01 South Dakota  Per capita disposable personal income 7/,59734
2021-01-01 South Dakota  Per capita personal consumption expenditures (PCE) 8/,45944
2021-01-01 South Dakota  Per capita personal income 6/,65421
2021-01-01 South Dakota  Personal consumption expenditures ,41173.7
2021-01-01 South Dakota  Personal income ,58627.9
2021-01-01 South Dakota  Real GDP (millions of chained 2017 dollars) 1/,55140.4
2021-01-01 South Dakota  Real PCE (millions of constant (2012) dollars) 3/,41010.7
2021-01-01 South Dakota  Real per capita PCE 5/,45803
2021-01-01 South Dakota  Real per capita personal income 4/,62032
2021-01-01 South Dakota  Real personal income (millions of constant (2012) dollars) 2/,55542.1
2021-01-01 South Dakota  Regional price parities (RPPs) 9/,90.147
2021-01-01 South Dakota  Total employment (number of jobs) ,625510
2021-01-01 Tennessee  Disposable personal income ,362441.2
2021-01-01 Tennessee  Gross domestic product (GDP) ,438180
2021-01-01 Tennessee  Implicit regional price deflator 10/,105.047
2021-01-01 Tennessee  Per capita disposable personal income 7/,52012
2021-01-01 Tennessee  Per capita personal consumption expenditures (PCE) 8/,42741
2021-01-01 Tennessee  Per capita personal income 6/,56970
2021-01-01 Tennessee  Personal consumption expenditures ,297834.4
2021-01-01 Tennessee  Personal income ,396986.1
2021-01-01 Tennessee  Real GDP (millions of chained 2017 dollars) 1/,396576.2
2021-01-01 Tennessee  Real PCE (millions of constant (2012) dollars) 3/,281997.3
2021-01-01 Tennessee  Real per capita PCE 5/,40428
2021-01-01 Tennessee  Real per capita personal income 4/,54005
2021-01-01 Tennessee  Real personal income (millions of constant (2012) dollars) 2/,376694.6
2021-01-01 Tennessee  Regional price parities (RPPs) 9/,90.854
2021-01-01 Tennessee  Total employment (number of jobs) ,4301472
2021-01-01 Texas  Disposable personal income ,1617640.5
2021-01-01 Texas  Gross domestic product (GDP) ,2087490.9
2021-01-01 Texas  Implicit regional price deflator 10/,113.889
2021-01-01 Texas  Per capita disposable personal income 7/,54726
2021-01-01 Texas  Per capita personal consumption expenditures (PCE) 8/,45460
2021-01-01 Texas  Per capita personal income 6/,60548
2021-01-01 Texas  Personal consumption expenditures ,1343753.1
2021-01-01 Texas  Personal income ,1789719.4
2021-01-01 Texas  Real GDP (millions of chained 2017 dollars) 1/,1873473.4
2021-01-01 Texas  Real PCE (millions of constant (2012) dollars) 3/,1169659.2
2021-01-01 Texas  Real per capita PCE 5/,39612
2021-01-01 Texas  Real per capita personal income 4/,52722
2021-01-01 Texas  Real personal income (millions of constant (2012) dollars) 2/,1556765.2
2021-01-01 Texas  Regional price parities (RPPs) 9/,98.502
2021-01-01 Texas  Total employment (number of jobs) ,18559325
2021-01-01 United States  Disposable personal income ,18651847
2021-01-01 United States  Gross domestic product (GDP) ,23594031
2021-01-01 United States  Per capita disposable personal income 7/,56175
2021-01-01 United States  Per capita personal consumption expenditures (PCE) 8/,48318
2021-01-01 United States  Per capita personal income 6/,64430
2021-01-01 United States  Personal consumption expenditures ,16042964.3
2021-01-01 United States  Personal income ,21392812
2021-01-01 United States  Real GDP (millions of chained 2017 dollars) 1/,21407692
2021-01-01 United States  Real PCE (millions of constant (2012) dollars) 3/,13754090.1
2021-01-01 United States  Real per capita PCE 5/,41441
2021-01-01 United States  Real per capita personal income 4/,55477
2021-01-01 United States  Real personal income (millions of constant (2012) dollars) 2/,18412541.1
2021-01-01 United States  Regional price parities (RPPs) 9/,100
2021-01-01 United States  Total employment (number of jobs) ,202752100
2021-01-01 Utah  Disposable personal income ,165584.7
2021-01-01 Utah  Gross domestic product (GDP) ,232125.1
2021-01-01 Utah  Implicit regional price deflator 10/,109.368
2021-01-01 Utah  Per capita disposable personal income 7/,49589
2021-01-01 Utah  Per capita personal consumption expenditures (PCE) 8/,43850
2021-01-01 Utah  Per capita personal income 6/,57042
2021-01-01 Utah  Personal consumption expenditures ,146418.5
2021-01-01 Utah  Personal income ,190468.3
2021-01-01 Utah  Real GDP (millions of chained 2017 dollars) 1/,209975.2
2021-01-01 Utah  Real PCE (millions of constant (2012) dollars) 3/,130179
2021-01-01 Utah  Real per capita PCE 5/,38999
2021-01-01 Utah  Real per capita personal income 4/,51375
2021-01-01 Utah  Real personal income (millions of constant (2012) dollars) 2/,171487.3
2021-01-01 Utah  Regional price parities (RPPs) 9/,94.592
2021-01-01 Utah  Total employment (number of jobs) ,2250031
2021-01-01 Vermont  Disposable personal income ,34985.7
2021-01-01 Vermont  Gross domestic product (GDP) ,37593.5
2021-01-01 Vermont  Implicit regional price deflator 10/,114.071
2021-01-01 Vermont  Per capita disposable personal income 7/,54076
2021-01-01 Vermont  Per capita personal consumption expenditures (PCE) 8/,51197
2021-01-01 Vermont  Per capita personal income 6/,61214
2021-01-01 Vermont  Personal consumption expenditures ,33123.2
2021-01-01 Vermont  Personal income ,39603.5
2021-01-01 Vermont  Real GDP (millions of chained 2017 dollars) 1/,33860.8
2021-01-01 Vermont  Real PCE (millions of constant (2012) dollars) 3/,28727.5
2021-01-01 Vermont  Real per capita PCE 5/,44499
2021-01-01 Vermont  Real per capita personal income 4/,54412
2021-01-01 Vermont  Real personal income (millions of constant (2012) dollars) 2/,35126.6
2021-01-01 Vermont  Regional price parities (RPPs) 9/,98.66
2021-01-01 Vermont  Total employment (number of jobs) ,421226
2021-01-01 Virginia  Disposable personal income ,499639.6
2021-01-01 Virginia  Gross domestic product (GDP) ,613920.3
2021-01-01 Virginia  Implicit regional price deflator 10/,118.255
2021-01-01 Virginia  Per capita disposable personal income 7/,57713
2021-01-01 Virginia  Per capita personal consumption expenditures (PCE) 8/,48003
2021-01-01 Virginia  Per capita personal income 6/,66838
2021-01-01 Virginia  Personal consumption expenditures ,415582.1
2021-01-01 Virginia  Personal income ,578639.7
2021-01-01 Virginia  Real GDP (millions of chained 2017 dollars) 1/,562888
2021-01-01 Virginia  Real PCE (millions of constant (2012) dollars) 3/,352615.9
2021-01-01 Virginia  Real per capita PCE 5/,40801
2021-01-01 Virginia  Real per capita personal income 4/,56238
2021-01-01 Virginia  Real personal income (millions of constant (2012) dollars) 2/,486026
2021-01-01 Virginia  Regional price parities (RPPs) 9/,102.278
2021-01-01 Virginia  Total employment (number of jobs) ,5392698
2021-01-01 Washington  Disposable personal income ,505590.1
2021-01-01 Washington  Gross domestic product (GDP) ,688631.9
2021-01-01 Washington  Implicit regional price deflator 10/,125.894
2021-01-01 Washington  Per capita disposable personal income 7/,65315
2021-01-01 Washington  Per capita personal consumption expenditures (PCE) 8/,52155
2021-01-01 Washington  Per capita personal income 6/,74188
2021-01-01 Washington  Personal consumption expenditures ,403720.9
2021-01-01 Washington  Personal income ,574266.8
2021-01-01 Washington  Real GDP (millions of chained 2017 dollars) 1/,630819.8
2021-01-01 Washington  Real PCE (millions of constant (2012) dollars) 3/,318114.2
2021-01-01 Washington  Real per capita PCE 5/,41107
2021-01-01 Washington  Real per capita personal income 4/,58777
2021-01-01 Washington  Real personal income (millions of constant (2012) dollars) 2/,454854.4
2021-01-01 Washington  Regional price parities (RPPs) 9/,108.885
2021-01-01 Washington  Total employment (number of jobs) ,4576236
2021-01-01 West Virginia  Disposable personal income ,79840.2
2021-01-01 West Virginia  Gross domestic product (GDP) ,86509.9
2021-01-01 West Virginia  Implicit regional price deflator 10/,104.94
2021-01-01 West Virginia  Per capita disposable personal income 7/,44715
2021-01-01 West Virginia  Per capita personal consumption expenditures (PCE) 8/,41273
2021-01-01 West Virginia  Per capita personal income 6/,49071
2021-01-01 West Virginia  Personal consumption expenditures ,73693.4
2021-01-01 West Virginia  Personal income ,87617.4
2021-01-01 West Virginia  Real GDP (millions of chained 2017 dollars) 1/,75520.5
2021-01-01 West Virginia  Real PCE (millions of constant (2012) dollars) 3/,69920.5
2021-01-01 West Virginia  Real per capita PCE 5/,39216
2021-01-01 West Virginia  Real per capita personal income 4/,46344
2021-01-01 West Virginia  Real personal income (millions of constant (2012) dollars) 2/,82629.1
2021-01-01 West Virginia  Regional price parities (RPPs) 9/,90.763
2021-01-01 West Virginia  Total employment (number of jobs) ,864509
2021-01-01 Wisconsin  Disposable personal income ,314662.1
2021-01-01 Wisconsin  Gross domestic product (GDP) ,369032.4
2021-01-01 Wisconsin  Implicit regional price deflator 10/,107.929
2021-01-01 Wisconsin  Per capita disposable personal income 7/,53513
2021-01-01 Wisconsin  Per capita personal consumption expenditures (PCE) 8/,45491
2021-01-01 Wisconsin  Per capita personal income 6/,60381
2021-01-01 Wisconsin  Personal consumption expenditures ,267489.6
2021-01-01 Wisconsin  Personal income ,355048
2021-01-01 Wisconsin  Real GDP (millions of chained 2017 dollars) 1/,334517.3
2021-01-01 Wisconsin  Real PCE (millions of constant (2012) dollars) 3/,246726.6
2021-01-01 Wisconsin  Real per capita PCE 5/,41847
2021-01-01 Wisconsin  Real per capita personal income 4/,55412
2021-01-01 Wisconsin  Real personal income (millions of constant (2012) dollars) 2/,326703.2
2021-01-01 Wisconsin  Regional price parities (RPPs) 9/,93.347
2021-01-01 Wisconsin  Total employment (number of jobs) ,3684969
2021-01-01 Wyoming  Disposable personal income ,35940.5
2021-01-01 Wyoming  Gross domestic product (GDP) ,42176.2
2021-01-01 Wyoming  Implicit regional price deflator 10/,105.698
2021-01-01 Wyoming  Per capita disposable personal income 7/,62022
2021-01-01 Wyoming  Per capita personal consumption expenditures (PCE) 8/,48858
2021-01-01 Wyoming  Per capita personal income 6/,70522
2021-01-01 Wyoming  Personal consumption expenditures ,28312.5
2021-01-01 Wyoming  Personal income ,40866.6
2021-01-01 Wyoming  Real GDP (millions of chained 2017 dollars) 1/,36929.5
2021-01-01 Wyoming  Real PCE (millions of constant (2012) dollars) 3/,26192.8
2021-01-01 Wyoming  Real per capita PCE 5/,45253
2021-01-01 Wyoming  Real per capita personal income 4/,66108
2021-01-01 Wyoming  Real personal income (millions of constant (2012) dollars) 2/,38263.6
2021-01-01 Wyoming  Regional price parities (RPPs) 9/,91.418
2021-01-01 Wyoming  Total employment (number of jobs) ,420429
2022-01-01  ,
2022-01-01  ,
2022-01-01  2023." ,
2022-01-01  GDP ,
2022-01-01 Alabama  Disposable personal income ,229599.5
2022-01-01 Alabama  Gross domestic product (GDP) ,281569
2022-01-01 Alabama  Per capita disposable personal income 7/,45248
2022-01-01 Alabama  Per capita personal consumption expenditures (PCE) 8/,42391
2022-01-01 Alabama  Per capita personal income 6/,50916
2022-01-01 Alabama  Personal consumption expenditures ,215104.6
2022-01-01 Alabama  Personal income ,258362.2
2022-01-01 Alabama  Real GDP (millions of chained 2017 dollars) 1/,235807.3
2022-01-01 Alabama  Total employment (number of jobs) ,2869931
2022-01-01 Alaska  Disposable personal income ,45685.6
2022-01-01 Alaska  Gross domestic product (GDP) ,65698.8
2022-01-01 Alaska  Per capita disposable personal income 7/,62277
2022-01-01 Alaska  Per capita personal consumption expenditures (PCE) 8/,59179
2022-01-01 Alaska  Per capita personal income 6/,68635
2022-01-01 Alaska  Personal consumption expenditures ,43412.8
2022-01-01 Alaska  Personal income ,50349.7
2022-01-01 Alaska  Real GDP (millions of chained 2017 dollars) 1/,50315.1
2022-01-01 Alaska  Total employment (number of jobs) ,457687
2022-01-01 Arizona  Disposable personal income ,377143.3
2022-01-01 Arizona  Gross domestic product (GDP) ,475653.7
2022-01-01 Arizona  Per capita disposable personal income 7/,51248
2022-01-01 Arizona  Per capita personal consumption expenditures (PCE) 8/,50123
2022-01-01 Arizona  Per capita personal income 6/,58442
2022-01-01 Arizona  Personal consumption expenditures ,368866.6
2022-01-01 Arizona  Personal income ,430083.5
2022-01-01 Arizona  Real GDP (millions of chained 2017 dollars) 1/,403474.2
2022-01-01 Arizona  Total employment (number of jobs) ,4287595
2022-01-01 Arkansas  Disposable personal income ,142906.9
2022-01-01 Arkansas  Gross domestic product (GDP) ,165989.3
2022-01-01 Arkansas  Per capita disposable personal income 7/,46922
2022-01-01 Arkansas  Per capita personal consumption expenditures (PCE) 8/,42245
2022-01-01 Arkansas  Per capita personal income 6/,52618
2022-01-01 Arkansas  Personal consumption expenditures ,128662.4
2022-01-01 Arkansas  Personal income ,160254.2
2022-01-01 Arkansas  Real GDP (millions of chained 2017 dollars) 1/,137355.5
2022-01-01 Arkansas  Total employment (number of jobs) ,1755536
2022-01-01 California  Disposable personal income ,2464043.4
2022-01-01 California  Gross domestic product (GDP) ,3641643.4
2022-01-01 California  Per capita disposable personal income 7/,63133
2022-01-01 California  Per capita personal consumption expenditures (PCE) 8/,60272
2022-01-01 California  Per capita personal income 6/,77036
2022-01-01 California  Personal consumption expenditures ,2352361.6
2022-01-01 California  Personal income ,3006647.3
2022-01-01 California  Real GDP (millions of chained 2017 dollars) 1/,3167460.8
2022-01-01 California  Total employment (number of jobs) ,25300974
2022-01-01 Colorado  Disposable personal income ,378514.4
2022-01-01 Colorado  Gross domestic product (GDP) ,491289
2022-01-01 Colorado  Per capita disposable personal income 7/,64815
2022-01-01 Colorado  Per capita personal consumption expenditures (PCE) 8/,59371
2022-01-01 Colorado  Per capita personal income 6/,75722
2022-01-01 Colorado  Personal consumption expenditures ,346723.2
2022-01-01 Colorado  Personal income ,442213
2022-01-01 Colorado  Real GDP (millions of chained 2017 dollars) 1/,416114.4
2022-01-01 Colorado  Total employment (number of jobs) ,4187944
2022-01-01 Connecticut  Disposable personal income ,244622.1
2022-01-01 Connecticut  Gross domestic product (GDP) ,319344.8
2022-01-01 Connecticut  Per capita disposable personal income 7/,67460
2022-01-01 Connecticut  Per capita personal consumption expenditures (PCE) 8/,60413
2022-01-01 Connecticut  Per capita personal income 6/,82938
2022-01-01 Connecticut  Personal consumption expenditures ,219068.1
2022-01-01 Connecticut  Personal income ,300750.7
2022-01-01 Connecticut  Real GDP (millions of chained 2017 dollars) 1/,276668.8
2022-01-01 Connecticut  Total employment (number of jobs) ,2391946
2022-01-01 Delaware  Disposable personal income ,55420.1
2022-01-01 Delaware  Gross domestic product (GDP) ,90208.3
2022-01-01 Delaware  Per capita disposable personal income 7/,54419
2022-01-01 Delaware  Per capita personal consumption expenditures (PCE) 8/,54532
2022-01-01 Delaware  Per capita personal income 6/,63243
2022-01-01 Delaware  Personal consumption expenditures ,55535.4
2022-01-01 Delaware  Personal income ,64406.6
2022-01-01 Delaware  Real GDP (millions of chained 2017 dollars) 1/,75172.6
2022-01-01 Delaware  Total employment (number of jobs) ,651224
2022-01-01 District of Columbia  Disposable personal income ,51461.9
2022-01-01 District of Columbia  Gross domestic product (GDP) ,165060.5
2022-01-01 District of Columbia  Per capita disposable personal income 7/,76603
2022-01-01 District of Columbia  Per capita personal consumption expenditures (PCE) 8/,85732
2022-01-01 District of Columbia  Per capita personal income 6/,95970
2022-01-01 District of Columbia  Personal consumption expenditures ,57595.3
2022-01-01 District of Columbia  Personal income ,64472.8
2022-01-01 District of Columbia  Real GDP (millions of chained 2017 dollars) 1/,144029.6
2022-01-01 District of Columbia  Total employment (number of jobs) ,904759
2022-01-01 Florida  Disposable personal income ,1242567.8
2022-01-01 Florida  Gross domestic product (GDP) ,1439065
2022-01-01 Florida  Per capita disposable personal income 7/,55859
2022-01-01 Florida  Per capita personal consumption expenditures (PCE) 8/,55516
2022-01-01 Florida  Per capita personal income 6/,64806
2022-01-01 Florida  Personal consumption expenditures ,1234950.8
2022-01-01 Florida  Personal income ,1441598.9
2022-01-01 Florida  Real GDP (millions of chained 2017 dollars) 1/,1218430.2
2022-01-01 Florida  Total employment (number of jobs) ,14227252
2022-01-01 GeoName Description,2022
2022-01-01 Georgia  Disposable personal income ,533857.7
2022-01-01 Georgia  Gross domestic product (GDP) ,767377.6
2022-01-01 Georgia  Per capita disposable personal income 7/,48920
2022-01-01 Georgia  Per capita personal consumption expenditures (PCE) 8/,47406
2022-01-01 Georgia  Per capita personal income 6/,56589
2022-01-01 Georgia  Personal consumption expenditures ,517334.8
2022-01-01 Georgia  Personal income ,617553
2022-01-01 Georgia  Real GDP (millions of chained 2017 dollars) 1/,655827.3
2022-01-01 Georgia  Total employment (number of jobs) ,6971461
2022-01-01 Hawaii  Disposable personal income ,76453
2022-01-01 Hawaii  Gross domestic product (GDP) ,101082.6
2022-01-01 Hawaii  Per capita disposable personal income 7/,53085
2022-01-01 Hawaii  Per capita personal consumption expenditures (PCE) 8/,54655
2022-01-01 Hawaii  Per capita personal income 6/,61779
2022-01-01 Hawaii  Personal consumption expenditures ,78713.6
2022-01-01 Hawaii  Personal income ,88973.3
2022-01-01 Hawaii  Real GDP (millions of chained 2017 dollars) 1/,85211.4
2022-01-01 Hawaii  Total employment (number of jobs) ,903622
2022-01-01 Idaho  Disposable personal income ,96354.6
2022-01-01 Idaho  Gross domestic product (GDP) ,110871.1
2022-01-01 Idaho  Per capita disposable personal income 7/,49692
2022-01-01 Idaho  Per capita personal consumption expenditures (PCE) 8/,43508
2022-01-01 Idaho  Per capita personal income 6/,56614
2022-01-01 Idaho  Personal consumption expenditures ,84364.2
2022-01-01 Idaho  Personal income ,109775.9
2022-01-01 Idaho  Real GDP (millions of chained 2017 dollars) 1/,91683.7
2022-01-01 Idaho  Total employment (number of jobs) ,1190624
2022-01-01 Illinois  Disposable personal income ,726281.3
2022-01-01 Illinois  Gross domestic product (GDP) ,1025667.2
2022-01-01 Illinois  Per capita disposable personal income 7/,57724
2022-01-01 Illinois  Per capita personal consumption expenditures (PCE) 8/,54341
2022-01-01 Illinois  Per capita personal income 6/,67655
2022-01-01 Illinois  Personal consumption expenditures ,683721
2022-01-01 Illinois  Personal income ,851243.1
2022-01-01 Illinois  Real GDP (millions of chained 2017 dollars) 1/,864170.9
2022-01-01 Illinois  Total employment (number of jobs) ,8094358
2022-01-01 Indiana  Disposable personal income ,350626.4
2022-01-01 Indiana  Gross domestic product (GDP) ,470323.6
2022-01-01 Indiana  Per capita disposable personal income 7/,51313
2022-01-01 Indiana  Per capita personal consumption expenditures (PCE) 8/,46579
2022-01-01 Indiana  Per capita personal income 6/,58323
2022-01-01 Indiana  Personal consumption expenditures ,318273.8
2022-01-01 Indiana  Personal income ,398522.6
2022-01-01 Indiana  Real GDP (millions of chained 2017 dollars) 1/,396009.2
2022-01-01 Indiana  Total employment (number of jobs) ,4140665
2022-01-01 Iowa  Disposable personal income ,170345.5
2022-01-01 Iowa  Gross domestic product (GDP) ,238342.3
2022-01-01 Iowa  Per capita disposable personal income 7/,53224
2022-01-01 Iowa  Per capita personal consumption expenditures (PCE) 8/,45455
2022-01-01 Iowa  Per capita personal income 6/,60222
2022-01-01 Iowa  Personal consumption expenditures ,145480.9
2022-01-01 Iowa  Personal income ,192742.4
2022-01-01 Iowa  Real GDP (millions of chained 2017 dollars) 1/,197846.3
2022-01-01 Iowa  Total employment (number of jobs) ,2113995
2022-01-01 Kansas  Disposable personal income ,154889.3
2022-01-01 Kansas  Gross domestic product (GDP) ,209326.1
2022-01-01 Kansas  Per capita disposable personal income 7/,52735
2022-01-01 Kansas  Per capita personal consumption expenditures (PCE) 8/,46069
2022-01-01 Kansas  Per capita personal income 6/,60424
2022-01-01 Kansas  Personal consumption expenditures ,135311.8
2022-01-01 Kansas  Personal income ,177474.7
2022-01-01 Kansas  Real GDP (millions of chained 2017 dollars) 1/,174794.6
2022-01-01 Kansas  Total employment (number of jobs) ,1982258
2022-01-01 Kentucky  Disposable personal income ,207034.7
2022-01-01 Kentucky  Gross domestic product (GDP) ,258981.2
2022-01-01 Kentucky  Per capita disposable personal income 7/,45882
2022-01-01 Kentucky  Per capita personal consumption expenditures (PCE) 8/,44193
2022-01-01 Kentucky  Per capita personal income 6/,51921
2022-01-01 Kentucky  Personal consumption expenditures ,199412.3
2022-01-01 Kentucky  Personal income ,234281.9
2022-01-01 Kentucky  Real GDP (millions of chained 2017 dollars) 1/,217568.1
2022-01-01 Kentucky  Total employment (number of jobs) ,2658979
2022-01-01 Louisiana  Disposable personal income ,226482.6
2022-01-01 Louisiana  Gross domestic product (GDP) ,291951.9
2022-01-01 Louisiana  Per capita disposable personal income 7/,49340
2022-01-01 Louisiana  Per capita personal consumption expenditures (PCE) 8/,45178
2022-01-01 Louisiana  Per capita personal income 6/,54501
2022-01-01 Louisiana  Personal consumption expenditures ,207376.7
2022-01-01 Louisiana  Personal income ,250170.6
2022-01-01 Louisiana  Real GDP (millions of chained 2017 dollars) 1/,231262.3
2022-01-01 Louisiana  Total employment (number of jobs) ,2784711
2022-01-01 Maine  Disposable personal income ,73437.7
2022-01-01 Maine  Gross domestic product (GDP) ,85801.2
2022-01-01 Maine  Per capita disposable personal income 7/,53011
2022-01-01 Maine  Per capita personal consumption expenditures (PCE) 8/,55789
2022-01-01 Maine  Per capita personal income 6/,60599
2022-01-01 Maine  Personal consumption expenditures ,77286.9
2022-01-01 Maine  Personal income ,83950.6
2022-01-01 Maine  Real GDP (millions of chained 2017 dollars) 1/,72413.5
2022-01-01 Maine  Total employment (number of jobs) ,877326
2022-01-01 Maryland  Disposable personal income ,361505.2
2022-01-01 Maryland  Gross domestic product (GDP) ,480112.7
2022-01-01 Maryland  Per capita disposable personal income 7/,58642
2022-01-01 Maryland  Per capita personal consumption expenditures (PCE) 8/,52651
2022-01-01 Maryland  Per capita personal income 6/,70228
2022-01-01 Maryland  Personal consumption expenditures ,324574.5
2022-01-01 Maryland  Personal income ,432933.4
2022-01-01 Maryland  Real GDP (millions of chained 2017 dollars) 1/,412282.6
2022-01-01 Maryland  Total employment (number of jobs) ,3886891
2022-01-01 Massachusetts  Disposable personal income ,480875.6
2022-01-01 Massachusetts  Gross domestic product (GDP) ,691460.6
2022-01-01 Massachusetts  Per capita disposable personal income 7/,68874
2022-01-01 Massachusetts  Per capita personal consumption expenditures (PCE) 8/,64214
2022-01-01 Massachusetts  Per capita personal income 6/,84561
2022-01-01 Massachusetts  Personal consumption expenditures ,448337.4
2022-01-01 Massachusetts  Personal income ,590400.3
2022-01-01 Massachusetts  Real GDP (millions of chained 2017 dollars) 1/,604357.7
2022-01-01 Massachusetts  Total employment (number of jobs) ,5002244
2022-01-01 Michigan  Disposable personal income ,498611.5
2022-01-01 Michigan  Gross domestic product (GDP) ,622562.7
2022-01-01 Michigan  Per capita disposable personal income 7/,49692
2022-01-01 Michigan  Per capita personal consumption expenditures (PCE) 8/,49482
2022-01-01 Michigan  Per capita personal income 6/,57038
2022-01-01 Michigan  Personal consumption expenditures ,496511.4
2022-01-01 Michigan  Personal income ,572325.1
2022-01-01 Michigan  Real GDP (millions of chained 2017 dollars) 1/,539898.2
2022-01-01 Michigan  Total employment (number of jobs) ,5864009
2022-01-01 Minnesota  Disposable personal income ,335074.2
2022-01-01 Minnesota  Gross domestic product (GDP) ,448032.4
2022-01-01 Minnesota  Per capita disposable personal income 7/,58608
2022-01-01 Minnesota  Per capita personal consumption expenditures (PCE) 8/,52849
2022-01-01 Minnesota  Per capita personal income 6/,68840
2022-01-01 Minnesota  Personal consumption expenditures ,302147.7
2022-01-01 Minnesota  Personal income ,393569
2022-01-01 Minnesota  Real GDP (millions of chained 2017 dollars) 1/,379111.5
2022-01-01 Minnesota  Total employment (number of jobs) ,3844786
2022-01-01 Mississippi  Disposable personal income ,123982.2
2022-01-01 Mississippi  Gross domestic product (GDP) ,139976.4
2022-01-01 Mississippi  Per capita disposable personal income 7/,42170
2022-01-01 Mississippi  Per capita personal consumption expenditures (PCE) 8/,39678
2022-01-01 Mississippi  Per capita personal income 6/,46370
2022-01-01 Mississippi  Personal consumption expenditures ,116654.2
2022-01-01 Mississippi  Personal income ,136330.2
2022-01-01 Mississippi  Real GDP (millions of chained 2017 dollars) 1/,114152.9
2022-01-01 Mississippi  Total employment (number of jobs) ,1674142
2022-01-01 Missouri  Disposable personal income ,313150.6
2022-01-01 Missouri  Gross domestic product (GDP) ,396889.9
2022-01-01 Missouri  Per capita disposable personal income 7/,50688
2022-01-01 Missouri  Per capita personal consumption expenditures (PCE) 8/,48613
2022-01-01 Missouri  Per capita personal income 6/,57818
